"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","THA","Thailand","2015","2015",1305.27429,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","THA","Thailand","2016","2016",1632.01082,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","TGO","Togo","2012","2012",66.78493,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","TGO","Togo","2014","2014",74.62946,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","TGO","Togo","2016","2016",42.42495,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","TGO","Togo","2017","2017",46.38166,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","TUN","Tunisia","2012","2012",1712.82894,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","TUN","Tunisia","2013","2013",1892.94931,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","TUN","Tunisia","2014","2014",1900.32079,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","TUN","Tunisia","2015","2015",1888.82742,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","TUN","Tunisia","2016","2016",2068.70885,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","UKR","Ukraine","2012","2012",2327.03974,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","UKR","Ukraine","2013","2013",2213.91471,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","UKR","Ukraine","2014","2014",1947.03943,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","UKR","Ukraine","2015","2015",1914.2902,"+","National Estimation"
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","UKR","Ukraine","2016","2016",1668.69531,"+","National Estimation"
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","UKR","Ukraine","2017","2017",1598.63614,"+","National Estimation"
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","VNM","Viet Nam","2013","2013",877.72674,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","VNM","Viet Nam","2015","2015",868.02009,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","VNM","Viet Nam","2017","2017",886.87765,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","MAC","China, Macao Special Administrative Region","2012","2012",1410.94446,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","MAC","China, Macao Special Administrative Region","2013","2013",1675.98347,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","MAC","China, Macao Special Administrative Region","2014","2014",1811.5734,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","MAC","China, Macao Special Administrative Region","2015","2015",2436.98504,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","MAC","China, Macao Special Administrative Region","2016","2016",2857.60258,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","MAC","China, Macao Special Administrative Region","2017","2017",3507.27445,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","SRB","Serbia","2012","2012",2468.84184,"+","National Estimation"
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","SRB","Serbia","2013","2013",2538.59687,"+","National Estimation"
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","SRB","Serbia","2014","2014",2733.36039,"+","National Estimation"
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","SRB","Serbia","2015","2015",3048.56783,"+","National Estimation"
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","SRB","Serbia","2016","2016",3068.54622,"+","National Estimation"
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","SRB","Serbia","2017","2017",2969.11609,"+","National Estimation"
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","AUT","Austria","2012","2012",14.80004,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","AUT","Austria","2013","2013",14.90085,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","AUT","Austria","2014","2014",15.72667,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","AUT","Austria","2015","2015",15.93876,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","AUT","Austria","2016","2016",16.56879,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","AUT","Austria","2017","2017",17.18177,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","BEL","Belgium","2012","2012",13.70493,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","BEL","Belgium","2013","2013",13.70127,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","BEL","Belgium","2014","2014",14.5774,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","BEL","Belgium","2015","2015",15.46639,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","BEL","Belgium","2016","2016",15.77914,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","BEL","Belgium","2017","2017",16.6101,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","CAN","Canada","2012","2012",11.95252,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","CAN","Canada","2013","2013",11.90053,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","CAN","Canada","2014","2014",12.04059,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","CAN","Canada","2015","2015",12.37717,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","CAN","Canada","2016","2016",11.18914,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","CZE","Czechia","2012","2012",11.35962,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","CZE","Czechia","2013","2013",11.54825,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","CZE","Czechia","2014","2014",12.03178,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","CZE","Czechia","2015","2015",12.38596,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","CZE","Czechia","2016","2016",12.16742,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","CZE","Czechia","2017","2017",12.82747,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","DNK","Denmark","2012","2012",19.75188,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","DNK","Denmark","2013","2013",19.87581,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","DNK","Denmark","2014","2014",19.99904,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","DNK","Denmark","2015","2015",20.54018,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","DNK","Denmark","2016","2016",20.84774,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","DNK","Denmark","2017","2017",21.19082,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","FIN","Finland","2012","2012",20.01236,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","FIN","Finland","2013","2013",19.71813,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","FIN","Finland","2014","2014",19.38525,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","FIN","Finland","2015","2015",18.68869,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","FIN","Finland","2016","2016",17.61655,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","FIN","Finland","2017","2017",18.07939,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","FRA","France","2012","2012",14.10911,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","FRA","France","2013","2013",14.23442,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","FRA","France","2014","2014",14.51525,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","FRA","France","2015","2015",14.63329,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","FRA","France","2017","2017",14.76682,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","DEU","Germany","2012","2012",14.02793,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","DEU","Germany","2013","2013",13.84547,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","DEU","Germany","2014","2014",14.16161,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","DEU","Germany","2015","2015",14.96316,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","DEU","Germany","2016","2016",15.27448,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","DEU","Germany","2017","2017",15.73066,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","GRC","Greece","2012","2012",7.19726,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","GRC","Greece","2013","2013",8.20138,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","GRC","Greece","2014","2014",8.49871,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","GRC","Greece","2015","2015",9.75561,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","GRC","Greece","2016","2016",8.20031,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","GRC","Greece","2017","2017",9.48675,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","HUN","Hungary","2012","2012",8.21692,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","HUN","Hungary","2013","2013",8.70892,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","HUN","Hungary","2014","2014",8.29891,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","HUN","Hungary","2015","2015",8.03236,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","HUN","Hungary","2016","2016",7.67136,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","HUN","Hungary","2017","2017",8.62157,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","ISL","Iceland","2013","2013",14.01422,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","ISL","Iceland","2015","2015",14.51543,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","ISL","Iceland","2016","2016",15.74428,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","IRL","Ireland","2012","2012",12.82067,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","IRL","Ireland","2013","2013",13.90901,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","IRL","Ireland","2014","2014",14.70452,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","IRL","Ireland","2015","2015",14.06812,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","IRL","Ireland","2016","2016",12.96871,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","IRL","Ireland","2017","2017",12.73107,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","ITA","Italy","2012","2012",9.59415,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","ITA","Italy","2013","2013",9.94176,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","ITA","Italy","2014","2014",10.0143,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","ITA","Italy","2015","2015",10.43062,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","ITA","Italy","2016","2016",11.55237,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","ITA","Italy","2017","2017",11.56537,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","JPN","Japan","2012","2012",12.88041,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","JPN","Japan","2013","2013",13.03107,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","JPN","Japan","2014","2014",13.43702,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","JPN","Japan","2015","2015",13.09698,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","JPN","Japan","2016","2016",12.96387,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","JPN","Japan","2017","2017",13.17034,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","KOR","Republic of Korea","2012","2012",15.26193,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","KOR","Republic of Korea","2013","2013",15.29336,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","KOR","Republic of Korea","2014","2014",16.00385,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","KOR","Republic of Korea","2015","2015",16.23651,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","KOR","Republic of Korea","2016","2016",16.26979,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","KOR","Republic of Korea","2017","2017",16.98194,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","LUX","Luxembourg","2012","2012",18.53895,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","LUX","Luxembourg","2013","2013",18.84506,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","LUX","Luxembourg","2014","2014",19.15601,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","LUX","Luxembourg","2015","2015",18.56779,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","LUX","Luxembourg","2016","2016",19.03169,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","LUX","Luxembourg","2017","2017",18.75695,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","MEX","Mexico","2012","2012",1.10217,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","MEX","Mexico","2013","2013",1.08743,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","NLD","Netherlands","2012","2012",13.60688,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","NLD","Netherlands","2013","2013",13.6778,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","NLD","Netherlands","2014","2014",13.81611,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","NLD","Netherlands","2015","2015",14.2792,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","NLD","Netherlands","2016","2016",14.72114,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","NLD","Netherlands","2017","2017",15.26996,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","NZL","New Zealand","2013","2013",10.22271,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","NZL","New Zealand","2015","2015",10.46664,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","NOR","Norway","2012","2012",14.13141,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","NOR","Norway","2013","2013",14.28426,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","NOR","Norway","2014","2014",14.7898,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","NOR","Norway","2015","2015",15.31829,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","NOR","Norway","2016","2016",15.79354,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","NOR","Norway","2017","2017",16.93603,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","POL","Poland","2012","2012",4.9429,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","POL","Poland","2013","2013",5.09326,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","POL","Poland","2014","2014",5.63734,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","POL","Poland","2015","2015",5.91586,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","POL","Poland","2016","2016",6.03294,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","POL","Poland","2017","2017",6.54037,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","PRT","Portugal","2012","2012",8.77175,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","PRT","Portugal","2013","2013",8.75942,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","PRT","Portugal","2014","2014",8.87984,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","PRT","Portugal","2015","2015",9.14999,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","PRT","Portugal","2016","2016",9.62812,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","PRT","Portugal","2017","2017",10.25934,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","SVK","Slovakia","2012","2012",6.67794,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","SVK","Slovakia","2013","2013",6.30266,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","SVK","Slovakia","2014","2014",6.44152,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","SVK","Slovakia","2015","2015",6.40523,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","SVK","Slovakia","2016","2016",6.41119,,
